бытовое насекомое, NG, бытовой насекомое, negative, fact
бюрократическая карусель, NG, бюрократический карусель, negative, opinion
бюрократический, Adj, бюрократический, negative, opinion
бюрократичный, Adj, бюрократичный, negative, opinion
бюрократия, Noun, бюрократия, negative, fact, "ГОСУДАРСТВЕННАЯ СЛУЖБА"
бюрократия, Noun, бюрократия, negative, opinion, "БЮРОКРАТИЗМ (ФОРМАЛИЗМ, КАНЦЕЛЯРЩИНА)"
бюрократия, Noun, бюрократия, negative, opinion, "БЮРОКРАТ (ЧИНОВНИК)"
бюрократка, Noun, бюрократка, negative, opinion
бюрократский, Adj, бюрократский, negative, opinion
бюрократ, Noun, бюрократ, negative, opinion
бяка, Noun, бяка, negative, opinion
важничать, Verb, важничать, negative, opinion
важность, Noun, важность, positive, opinion
важный, Adj, важный, positive, opinion
вакуум власти, NG, вакуум власть, negative, opinion
вакханалия, Noun, вакханалия, negative, opinion
валандаться, Verb, валандаться, negative, opinion
валкий, Adj, валкий, negative, opinion
валкость, Noun, валкость, negative, opinion
валяться, Verb, валяться, negative, opinion
валять дурака, VG, валять дурак, negative, opinion
вампирный, Adj, вампирный, negative, opinion
вампирский, Adj, вампирский, negative, opinion
вампир, Noun, вампир, negative, opinion, "ВАМПИР (СКАЗОЧНЫЙ ПЕРСОНАЖ)"
вампир, Noun, вампир, neutral, fact, "ЛЕТУЧАЯ МЫШЬ-ВАМПИР"
вандализм, Noun, вандализм, negative, opinion
вандалистский, Adj, вандалистский, negative, opinion
вандалка, Noun, вандалка, negative, opinion
вандал, Noun, вандал, negative, opinion
варварский, Adj, варварский, negative, opinion
варварство, Noun, варварство, negative, opinion
варвар, Noun, варвар, negative, opinion
вареный, Adj, вареный, negative, opinion, "ЗАТОРМОЖЕННЫЙ"
вареный, Adj, вареный, neutral, fact, "ВАРЕНОЕ БЛЮДО"
ваххабизм, Noun, ваххабизм, negative, fact 
ваххабистский, Adj, ваххабистский, negative, fact
ваххабист, Noun, ваххабист, negative, fact
ваххабитка, Noun, ваххабитка, negative, fact
ваххабитский, Adj, ваххабитский, negative, fact 
ваххабит, Noun, ваххабит, negative, fact 
ваще, Interjection, ваще/ваща, negative, opinion
вдохновение, Noun, вдохновение, positive, feeling
вдохновенность, Noun, вдохновенность, positive, feeling
вдохновенный, Adj, вдохновенный, positive, feeling
вдохновенье, Noun, вдохновенье, positive, feeling
вдохновительница, Noun, вдохновительница, positive, opinion
вдохновитель, Noun, вдохновитель, positive, opinion
вдохновиться, Verb, вдохновиться, positive, feeling
вдохновить, Verb, вдохновить, positive, opinion
вдохновляться, Verb, вдохновляться, positive, feeling
вдохновлять, Verb, вдохновлять, positive, opinion
вдохнуть жизнь, VG, вдохнуть жизнь, positive, opinion
вдохнуть новую жизнь, VG, вдохнуть новый жизнь, positive, opinion
вдумчивость, Noun, вдумчивость, positive, opinion
вдумчивый, Adj, вдумчивый, positive, opinion
веб-пиратство, Noun, веб-пиратство, negative, fact
ведунья, Noun, ведунья, negative, opinion
ведун, Noun, ведун, negative, opinion
ведьмак, Noun, ведьмак, negative, opinion
ведьма, Noun, ведьма, negative, fact, "ВЕДЬМА (ЗЛАЯ ВОЛШЕБНИЦА)"
ведьма, Noun, ведьма, negative, opinion, "ВЕДЬМА, МЕГЕРА"
вежливость, Noun, вежливость, positive, opinion
вежливый, Adj, вежливый, positive, opinion
везение, Noun, везение, positive, opinion
везенье, Noun, везенье, positive, opinion
везти, Verb, везти, neutral, fact, "ВЕЗТИ (ПЕРЕМЕЩАТЬ)"
везти, Verb, везти, positive, opinion, "ВЕЗЕНИЕ (УДАЧА)"
везунок, Noun, везунок, positive, opinion
везунчик, Noun, везунчик, positive, opinion
везуха, Noun, везуха, positive, opinion
везучий, Adj, везучий, positive, opinion
велеречивость, Noun, велеречивость, negative, opinion
велеречивый, Adj, велеречивый, negative, opinion
великий, Adj, великий, negative, opinion, "ВЕЛИК ПО РАЗМЕРУ"
великий, Adj, великий, neutral, opinion, "БОЛЬШОЙ ПО РАЗМЕРУ"
великий, Adj, великий, positive, opinion, "ВЫДАЮЩИЙСЯ, ВЕЛИКИЙ"
великодержавие, Noun, великодержавие, negative, opinion
великодержавный, Adj, великодержавный, negative, opinion
великолепие, Noun, великолепие, positive, opinion
великолепность, Noun, великолепность, positive, opinion
великолепный, Adj, великолепный, positive, opinion
величавость, Noun, величавость, positive, opinion
величавый, Adj, величавый, positive, opinion
величественность, Noun, величественность, positive, opinion
величественный, Adj, величественный, positive, opinion
величие, Noun, величие, positive, opinion
величина, Noun, величина, neutral, fact, "КОЛИЧЕСТВО, ВЕЛИЧИНА, ЧИСЛО"
величина, Noun, величина, neutral, fact, "ПРОТЯЖЕННОСТЬ"
величина, Noun, величина, positive, opinion, "ВЫДАЮЩИЙСЯ ЧЕЛОВЕК"
вендетта, Noun, вендетта, negative, fact
венерический, Adj, венерический, negative, fact
вензаболевание, Noun, вензаболевание, negative, fact
вера в себя, NG, вера в себя, positive, feeling
вера, Noun, вера, neutral, fact, "РЕЛИГИЯ"
вера, Noun, вера, positive, feeling, "ВЕРА В БОГА"
вера, Noun, вера, positive, feeling, "ВЕРА (ГЛУБОКАЯ УБЕЖДЕННОСТЬ)"
верить в себя, VG, верить в себя, positive, feeling
верить, Verb, верить, positive, feeling
верноподданический, Adj, верноподданический, negative, opinion
верноподданичество, Noun, верноподданичество, negative, opinion
верноподданный, Adj, верноподданный, positive/negative, opinion
верноподданный, Noun, верноподданный, positive, fact
верность, Noun, верность, neutral, operator, "ВЕРНЫЙ (НЕИЗБЕЖНЫЙ, НЕСОМНЕННЫЙ)"
верность, Noun, верность, positive, opinion, "ВЕРНОСТЬ В ЧУВСТВАХ"
верность, Noun, верность, positive, opinion, "ИСТИННЫЙ, ВЕРНЫЙ"
верность, Noun, верность, positive, opinion, "ПРАВИЛЬНЫЙ, СООТВЕТСТВУЮЩИЙ ПРАВИЛАМ"
вернуться в свою колею, VG, вернуться в свой колея, positive, opinion
верный, Adj, верный, neutral, operator, "ВЕРНЫЙ (НЕИЗБЕЖНЫЙ, НЕСОМНЕННЫЙ)"
верный, Adj, верный, positive, opinion, "ИСТИННЫЙ, ВЕРНЫЙ"
верный, Adj, верный, positive, opinion, "ПРАВИЛЬНЫЙ, СООТВЕТСТВУЮЩИЙ ПРАВИЛАМ"
верный, Adj, верный, positive, opinion, "ПРЕДАННЫЙ"
верование, Noun, верование, positive, feeling
веровать, Verb, веровать, positive, feeling
вероломность, Noun, вероломность, positive, opinion
вероломный, Adj, вероломный, positive, opinion
вероломство, Noun, вероломство, positive, opinion
вероотступник, Noun, вероотступник, negative, opinion
вероотступница, Noun, вероотступница, negative, opinion
вероотступнический, Adj, вероотступнический, negative, opinion
вероотступничество, Noun, вероотступничество, negative, opinion
вертопрах, Noun, вертопрах, negative, opinion
веселенький, Adj, веселенький, positive, opinion
веселиться, Verb, веселиться, positive, feeling
веселить, Verb, веселить, positive, opinion
веселость, Noun, веселость, positive, opinion
веселуха, Noun, веселуха, positive, feeling
веселый, Adj, веселый, positive, opinion
веселье, Noun, веселье, positive, feeling
весельчак, Noun, весельчак, positive, opinion
веский, Adj, веский, positive, opinion
вескость, Noun, вескость, positive, opinion
весомость, Noun, весомость, positive, opinion
весомый, Adj, весомый, positive, opinion
вести интригу, VG, вести интрига, negative, opinion
ветер в голове, NG, ветер в голова, negative, opinion
ветер с порывами, NG, ветер с порыв, negative, fact
ветирование, Noun, ветирование, negative, fact
ветировать, Verb, ветировать, negative, fact
вето, Noun, вето, negative, fact 
ветреник, Noun, ветреник, negative, opinion
ветреность, Noun, ветреность, negative, opinion
ветреный, Adj, ветреный, negative, fact, "ВЕТРЕНАЯ ПОГОДА"
ветреный, Adj, ветреный, negative, opinion, "ЛЕГКОМЫСЛЕННЫЙ, БЕЗДУМНЫЙ"
ветхий, Adj, ветхий, negative, opinion
ветхозаветность, Noun, ветхозаветность, negative, opinion
ветхозаветный, Adj, ветхозаветный, negative, opinion, "УСТАРЕЛЫЙ, НЕСОВРЕМЕННЫЙ"
ветхозаветный, Adj, ветхозаветный, neutral, fact, "ВЕТХИЙ ЗАВЕТ"
ветхость, Noun, ветхость, negative, opinion
веха, Noun, веха, neutral, fact, "ВЕХА (МЕТКА)"
веха, Noun, веха, positive, opinion, "ВЕХА, ВАЖНЫЙ ЭТАП"
вешать голову, VG, вешать голова, negative, feeling
вешать нос, VG, вешать нос, negative, feeling
взаимовыручка, Noun, взаимовыручка, positive, fact
взаимоподдержка, Noun, взаимоподдержка, positive, fact
взаимопомощь, Noun, взаимопомощь, positive, fact
взаимопонимание, Noun, взаимопонимание, positive, feeling
взаимосотрудничество, Noun, взаимосотрудничество, positive, fact
взбадривание, Noun, взбадривание, positive, opinion
взбадриваться, Verb, взбадриваться, positive, feeling
взбадривать, Verb, взбадривать, positive, opinion
взбодриться, Verb, взбодриться, positive, feeling
взбодрить, Verb, взбодрить, positive, opinion
взбрыкивание, Noun, взбрыкивание, negative, opinion, "УПРЯМИТЬСЯ"
взбрыкивание, Noun, взбрыкивание, neutral, fact, "ВЗБРЫКНУТЬ НОГАМИ"
взбрыкивать, Verb, взбрыкивать, negative, opinion, "УПРЯМИТЬСЯ"
взбрыкивать, Verb, взбрыкивать, neutral, fact, "ВЗБРЫКНУТЬ НОГАМИ"
взбрыкнуть, Verb, взбрыкнуть, negative, opinion, "УПРЯМИТЬСЯ"
взбрыкнуть, Verb, взбрыкнуть, neutral, fact, "ВЗБРЫКНУТЬ НОГАМИ"
взбудоражиться, Verb, взбудоражиться, negative, feeling
взбудоражить, Verb, будоражить, negative, feeling
взбунтоваться, Verb, взбунтоваться, negative, fact
взбучка, Noun, взбучка, negative, fact
взвинтить тарифы, VG, взвинтить тариф, negative, fact
взвинтить цену, VG, взвинтить цена, negative, opinion
взвинтить, Verb, взвинтить, negative, feeling
взвинчивание цен, NG, взвинчивание цена, negative, opinion
взвинчивание, Noun, взвинчивание, negative, feeling
взвинчивать тарифы, VG, взвинчивать тариф, negative, fact
взвинчивать цены, VG, взвинчивать цена, negative, opinion
взвинчивать, Verb, взвинчивать, negative, feeling
взволнованность, Noun, взволнованность, positive/negative, feeling
взволнованный, Adj, взволнованный, positive/negative, feeling
взволноваться, Verb, взволноваться, negative, feeling, "ВОЛНОВАТЬСЯ, ИСПЫТЫВАТЬ ВОЛНЕНИЕ"
взволноваться, Verb, взволноваться, neutral, fact, "ВОЛНЕНИЕ ВОДЫ"
взволновать, Verb, взволновать, negative, feeling, "ВОЛНОВАТЬ, ВЫЗЫВАТЬ ЧУВСТВО ВОЛНЕНИЯ"
взволновать, Verb, взволновать, neutral, fact, "ВОЛНОВАТЬ, ВЫЗВАТЬ ВОЛНЫ"
взгрустнуть, Verb, взгрустнуть, negative, feeling
вздернулись цены, VG, вздернуться цена, negative, opinion
вздернуть цены, VG, вздернуть цена, negative, opinion
вздорить, Verb, вздорить, negative, opinion
вздорность, Noun, вздорность, negative, opinion
вздорный, Adj, вздорный, negative, opinion
вздорожание, Noun, вздорожание, negative, fact
вздорожать, Verb, вздорожать, negative, fact
вздор, Noun, вздор, negative, opinion
вздувание цен, NG, вздувание цена, negative, opinion
вздувать цены, VG, вздувать цена, negative, opinion
вздуть цены, VG, вздуть цена, negative, opinion
вздыхать, Verb, вздыхать, negative, feeling, "ТОСКОВАТЬ, ИСПЫТЫВАТЬ ТОСКУ"
вздыхать, Verb, вздыхать, positive, feeling, "ВЛЮБИТЬСЯ"
вздыхать, Verb, вздыхать, positive/negative, fact, "ВЗДОХНУТЬ"
взламывание, Noun, взламывание, negative, fact
взламывать, Verb, взламывать, negative, fact
взлет цен, NG, взлет цена, positive/negative, fact
взлет, Noun, взлет, neutral, fact, "ВЗЛЕТЕТЬ (СТРЕМИТЕЛЬНО ПОДНЯТЬСЯ)"
взлет, Noun, взлет, neutral, fact, "ВЗЛЕТЕТЬ"
взлет, Noun, взлет, neutral, fact, "ПОДСКОЧИТЬ, РЕЗКО ПОВЫСИТЬСЯ"
взлет, Noun, взлет, positive, feeling, "ВООДУШЕВЛЕНИЕ, ПОДЪЕМ ДУХА"
взломать, Verb, взломать, negative, fact
взломщик, Noun, взломщик, negative, fact 
взлом, Noun, взлом, negative, fact
взмутить, Verb, взмутить, negative, fact
взрывное устройство, NG, взрывной устройство, negative, fact
взрывной, Adj, взрывной, negative, fact, "ВЗОРВАТЬ, РАЗРУШИТЬ ВЗРЫВОМ"
взрывной, Adj, взрывной, negative, fact, "ВЗРЫВ"
взрывной, Adj, взрывной, negative, opinion, "ВСПЫЛЬЧИВЫЙ, ЗАПАЛЬЧИВЫЙ"
взрывоопасность, Noun, взрывоопасность, negative, fact
взрывоопасный, Adj, взрывоопасный, negative, opinion
взрывчатый, Adj, взрывчатый, negative, opinion, "ВСПЫЛЬЧИВЫЙ, ЗАПАЛЬЧИВЫЙ"
взрывчатый, Adj, взрывчатый, neutral, fact, "ВЗРЫВЧАТОЕ ВЕЩЕСТВО"
взрыв, Noun, взрыв, negative, fact, "ВЗРЫВ" 
взрыв, Noun, взрыв, positive/negative, fact, "БУРЯ ЭМОЦИЙ" 
взъедаться, Verb, взъедаться, negative, feeling
взъесться, Verb, взъесться, negative, feeling
взыскание, Noun, взыскание, negative, fact 
взыскательность, Noun, взыскательность, positive, opinion
взыскательный, Adj, взыскательный, positive, opinion
взятие под стражу, NG, взятие под стража, negative, fact
взятка, Noun, взятка, negative, fact, "ВЗЯТКА" 
взятка, Noun, взятка, positive/negative, fact, "ВЗЯТКА В КАРТОЧНОЙ ИГРЕ" 
взяткодательница, Noun, взяткодательница, negative, fact
взяткодательство, Noun, взяткодательство, negative, fact
взяткодатель, Noun, взяткодатель, negative, fact
взятнический, Adj, взятнический, negative, fact
взяточник, Noun, взяточник, negative, fact 
взяточница, Noun, взяточница, negative, fact
взяточничество, Noun, взяточничество, negative, fact 
взять под стражу, VG, взять под стража, negative, fact
взять силой, VG, взять сила, negative, fact
видимость, Noun, видимость, negative, opinion, "ВНЕШНИЙ (ПОВЕРХНОСТНЫЙ)"
видимость, Noun, видимость, neutral, fact, "ВИДИМЫЙ, ДОСТУПНЫЙ ЗРЕНИЮ"
видимость, Noun, видимость, neutral, fact, "ПОЛЕ ЗРЕНИЯ"
видимый, Adj, видимый, negative, opinion, "ВНЕШНИЙ (ПОВЕРХНОСТНЫЙ)"
видимый, Adj, видимый, neutral, fact, "ВИДИМЫЙ (ЗАМЕТНЫЙ, ОЧЕВИДНЫЙ)"
видимый, Adj, видимый, neutral, fact, "ВИДИМЫЙ, ДОСТУПНЫЙ ЗРЕНИЮ"
видный, Adj, видный, positive, opinion
вина, Noun, вина, negative, opinion
винить, Verb, винить, negative, opinion
виноватость, Noun, виноватость, negative, opinion
виноватый, Adj, виноватый, negative, opinion
виновник, Noun, виновник, negative, opinion
виновница, Noun, виновница, negative, opinion
виновность, Noun, виновность, negative, opinion
виновный, Adj, виновный, negative, opinion
винтажный, Adj, винтажный, positive, fact
винтик, Noun, винтик, negative, opinion, "МАРИОНЕТКА (ЧЕЛОВЕК)"
винтик, Noun, винтик, neutral, fact, "ВИНТ"
винтик, Noun, винтик, neutral, fact, "ПОДРОБНОСТЬ, ЧАСТНОСТЬ, ДЕТАЛЬ"
виртуозка, Noun, виртуозка, positive, opinion
виртуозность, Noun, виртуозность, positive, opinion
виртуозный, Adj, виртуозный, positive, opinion
виртуоз, Noun, виртуоз, positive, opinion
вирусный, Adj, вирусный, negative, fact 
вирус, Noun, вирус, negative, fact 
вклад, Noun, вклад, neutral, fact, "ВКЛАД, ВЛОЖЕННЫЕ СРЕДСТВА"
вклад, Noun, вклад, neutral, fact, "ВЛОЖЕНИЕ ДЕНЕЖНЫХ СРЕДСТВ"
вклад, Noun, вклад, positive, opinion, "ВКЛАД, ЛЕПТА"
вклад, Noun, вклад, positive, opinion, "ВНЕСТИ СВОЮ ЛЕПТУ"
вклиниться, Verb, вклиниться, negative, opinion, "ВСТРЕВАТЬ, ВЛЕЗТЬ НЕ В СВОЕ ДЕЛО"
вклиниться, Verb, вклиниться, neutral, fact, "ВКЛИНИТЬСЯ, ВДАТЬСЯ КЛИНОМ"
вкрадчивость, Noun, вкрадчивость, negative, opinion
вкрадчивый, Adj, вкрадчивый, negative, opinion
вкусненький, Adj, вкусненький, positive, feeling
вкусность, Noun, вкусность, positive, feeling, "ВКУСНЫЙ, ПРИЯТНЫЙ НА ВКУС"
вкусность, Noun, вкусность, positive, opinion, "ЛАКОМСТВО (ЛЮБИМОЕ БЛЮДО)"
вкусный, Adj, вкусный, positive, feeling
вкуснятина, Noun, вкуснятина, positive, feeling
вкусняшка, Noun, вкусняшка, positive, opinion
влазить, Verb, влазить, negative, opinion, "ВСТРЕВАТЬ, ВЛЕЗТЬ НЕ В СВОЕ ДЕЛО"
влазить, Verb, влазить, neutral, fact, "ЗАБРАТЬСЯ, ЗАЛЕЗТЬ"
влазить, Verb, влазить, positive, fact, "УМЕСТИТЬСЯ"
властность, Noun, властность, positive/negative, opinion
властный, Adj, властный, neutral, fact, "ВЛАСТЬ, БРАЗДЫ ПРАВЛЕНИЯ"
властный, Adj, властный, positive/negative, opinion, "ВЛАСТНЫЙ, АВТОРИТАРНЫЙ"
властолюбец, Noun, властолюбец, negative, opinion
властолюбивый, Adj, властолюбивый, negative, opinion
властолюбие, Noun, властолюбие, negative, opinion
властолюбица, Noun, властолюбица, negative, opinion
влачиться, Verb, влачиться, negative, opinion
влачить, Verb, влачить, negative, opinion
влезание, Noun, влезание, negative, opinion, "ВСТРЕВАТЬ, ВЛЕЗТЬ НЕ В СВОЕ ДЕЛО"
влезание, Noun, влезание, neutral, fact, "ВМЕШАТЬСЯ (ПРИНЯТЬ УЧАСТИЕ)"
влезание, Noun, влезание, neutral, fact, "ЗАБРАТЬСЯ, ЗАЛЕЗТЬ"
влезать, Verb, влезать, negative, opinion, "ВСТРЕВАТЬ, ВЛЕЗТЬ НЕ В СВОЕ ДЕЛО"
влезать, Verb, влезать, neutral, fact, "ВМЕШАТЬСЯ (ПРИНЯТЬ УЧАСТИЕ)"
влезать, Verb, влезать, neutral, fact, "ЗАБРАТЬСЯ, ЗАЛЕЗТЬ"
влезать, Verb, влезать, positive, fact, "УМЕСТИТЬСЯ"
влюбиться, Verb, влюбиться, positive, feeling
влюбленность, Noun, влюбленность, positive, feeling
влюбленный, Adj, влюбленный, positive, feeling
влюбляться, Verb, влюбляться, positive, feeling
вменяемость, Noun, вменяемость, positive, opinion
вменяемый, Adj, вменяемый, positive, opinion
вместительный, Adj, вместительный, positive, opinion
вмешательство, Noun, вмешательство, positive/negative, fact 
внешнее давление, NG, внешний давление, negative, fact
внешний, Adj, внешний, negative, opinion, "ВНЕШНИЙ (ПОВЕРХНОСТНЫЙ)"
внешний, Adj, внешний, neutral, fact, "ВНЕШНИЙ, НАРУЖНЫЙ"
внештатная ситуация, NG, внештатный ситуация, negative, fact
вникать, Verb, вникать, positive, fact
вникнуть, Verb, вникнуть, positive, fact
внимание, Noun, внимание, positive, opinion
внимательнейший, Adj, внимательнейший, positive, opinion
внимательность, Noun, внимательность, positive, opinion
внимательный, Adj, внимательный, positive, opinion
внутреннее метание, NG, внутренний метание, negative, feeling
внутреннее опустошение, NG, внутренний опустошение, negative, feeling
внутреннее спокойствие, NG, внутренний спокойствие, positive, feeling
внутренняя пустота, NG, внутренний пустота, negative, feeling
внушение, Noun, внушение, negative, fact, "ВЫГОВАРИВАТЬ, ДЕЛАТЬ ВЫГОВОР"
внушение, Noun, внушение, neutral, fact, "ВНУШИТЬ МЫСЛЬ, ЧУВСТВО"
внушительность, Noun, внушительность, neutral, opinion, "ВНУШИТЕЛЬНЫЙ ПО РАЗМЕРУ"
внушительность, Noun, внушительность, positive, opinion, "ПРЕДСТАВИТЕЛЬНЫЙ, ПРЕЗЕНТАБЕЛЬНЫЙ"
внушительный, Adj, внушительный, neutral, opinion, "ВНУШИТЕЛЬНЫЙ ПО РАЗМЕРУ"
внушительный, Adj, внушительный, positive, opinion, "ПРЕДСТАВИТЕЛЬНЫЙ, ПРЕЗЕНТАБЕЛЬНЫЙ"
внятность, Noun, внятность, positive, opinion
внятный, Adj, внятный, positive, opinion
вовремя, Adv, вовремя, positive, fact
водить за нос, VG, водить за нос, negative, opinion
водобоязнь, Noun, водобоязнь, negative, fact
водотолчение, Noun, водотолчение, negative, opinion
воду лить, VG, вода лить, negative, opinion
военная акция, NG, военный акция, negative, fact
военная операция, NG, военный операция, negative, fact
военное время, NG, военный время, negative, fact
военные действия, NG, военный действие, negative, fact 
военный переворот, NG, военный переворот, negative, fact
военный период, NG, военный период, negative, fact
вожделенность, Noun, вожделенность, positive, opinion
вожделенный, Adj, вожделенный, positive, opinion
вожжаться, Verb, вожжаться, negative, opinion
возбранить, Verb, возбранить, negative, fact
возбраняться, Verb, возбраняться, negative, fact
возбранять, Verb, возбранять, negative, fact
возбудимость, Noun, возбудимость, negative, opinion
возбудимый, Adj, возбудимый, negative, opinion
возбудиться, Verb, возбудиться, negative, opinion, "ВОЗБУДИТЬСЯ (ПРИЙТИ В ВОЗБУЖДЕННОЕ СОСТОЯНИЕ)"
возбудиться, Verb, возбудиться, neutral, fact, "ВОЗБУДИТЬСЯ (ВОЗНИКНУТЬ О ДЕЛЕ, СОСТОЯНИИ)"
возбудить по статье, VG, возбудить по статья, negative, fact
возбуждаться, Verb, возбуждаться, negative, opinion, "ВОЗБУДИТЬСЯ (ПРИЙТИ В ВОЗБУЖДЕННОЕ СОСТОЯНИЕ)"
возбуждаться, Verb, возбуждаться, neutral, fact, "ВОЗБУДИТЬСЯ (ВОЗНИКНУТЬ О ДЕЛЕ, СОСТОЯНИИ)"
возбуждение по статье, VG, возбуждение по статья, negative, fact
возбужденность, Noun, возбужденность, negative, opinion
возбужденный, Adj, возбужденный, negative, opinion
возвеличение, Noun, возвеличение, positive, opinion
возвеличивание, Noun, возвеличивание, positive, opinion
возвеличивать, Verb, возвеличивать, positive, opinion
возвеличить, Verb, возвеличить, positive, opinion
возвратиться в норму, VG, возвратиться в норма, positive, opinion
возврат в норму, NG, возврат в норма, positive, opinion
возвращаться в норму, VG, возвращаться в норма, positive, opinion
возвращение в норму, NG, возвращение в норма, positive, opinion
возвышенность, Noun, возвышенность, neutral, fact, "ВОЗВЫШЕННОСТЬ"
возвышенность, Noun, возвышенность, positive, opinion, "ВОЗВЫШЕННЫЙ (БЛАГОРОДНЫЙ)"
возвышенный, Adj, возвышенный, positive, opinion
возгорание, Noun, возгорание, negative, fact 
возгордиться, Verb, возгордиться, positive/negative, feeling
воздушный удар, NG, воздушный удар, negative, fact 
возиться, Verb, возиться, neutral, fact, "ШУМНАЯ ВОЗНЯ"
возиться, Verb, возиться, positive, opinion, "ВОЗИТЬСЯ, НЯНЧИТЬСЯ"
возликовать, Verb, возликовать, positive, feeling
возлюбить, Verb, возлюбить, positive, feeling
возлюбленный, Noun, возлюбленный, positive, opinion
возмездие, Noun, возмездие, negative, fact 
возмечтать, Verb, возмечтать, positive, feeling
возмутительность, Noun, возмутительность, negative, opinion
возмутительный, Adj, возмутительный, negative, opinion
возмутиться, Verb, возмутиться, negative, feeling
возмутить, Verb, возмутить, negative, opinion
возмущаться, Verb, возмущаться, negative, feeling
возмущать, Verb, возмущать, negative, opinion
возмущение, Noun, возмущение, negative, feeling
вознегодовать, Verb, вознегодовать, negative, feeling
возненавидеть, Verb, возненавидеть, negative, feeling
возня, Noun, возня, negative, opinion, "ИНТРИГА, КОЗНИ"
возня, Noun, возня, neutral, fact, "ШУМНАЯ ВОЗНЯ"
возня, Noun, возня, positive, fact, "ВОЗИТЬСЯ, НЯНЧИТЬСЯ"
возомнить, Verb, возомнить, negative, opinion
возрадоваться, Verb, возрадоваться, positive, feeling
возрастные изменения, NG, возрастной изменение, negative, fact
возродиться, Verb, возродиться, neutral, fact, "ВОЗРОДИТЬСЯ"
возродиться, Verb, возродиться, positive, feeling, "ВОСКРЕСНУТЬ, ВОСПРЯНУТЬ ДУХОМ"
возрождаться, Verb, возрождаться, neutral, fact, "ВОЗРОДИТЬСЯ"
возрождаться, Verb, возрождаться, positive, feeling, "ВОСКРЕСНУТЬ, ВОСПРЯНУТЬ ДУХОМ"
возроптать, Verb, возроптать, negative, opinion
возросли тарифы, VG, возрастать тариф, negative, fact
воинствующий, Adj, воинствующий, negative, opinion
война, Noun, война, negative, fact 
войсковая операция, NG, войсковой операция, negative, fact
войти в берега, VG, войти в берег, positive, opinion
войти в колею, VG, войти в колея, positive, opinion
войти в норму, VG, войти в норма, positive, opinion
войти в обычную колею, VG, войти в обычный колея, positive, opinion
войти в русло, VG, войти в русло, positive, opinion
войти в свое русло, VG, войти в свой русло, positive, opinion
войти в свои берега, VG, войти в свой берег, positive, opinion
войти в свою колею, VG, войти в свой колея, positive, opinion
вокруг пальца обвести, VG, вокруг палец обвести, negative, opinion
волевой, Adj, волевой, positive, opinion
волнение, Noun, волнение, neutral, fact, "ВОЛНЕНИЕ ВОДЫ"
волнение, Noun, волнение, positive/negative, feeling, "ВОЛНЕНИЕ (ЧУВСТВО)"
волнения, Noun, волнение, negative, fact 
волнительный, Adj, волнительный, positive/negative, feeling
волноваться, Verb, волноваться, negative, feeling, "ВОЛНОВАТЬСЯ, ИСПЫТЫВАТЬ ВОЛНЕНИЕ"
волноваться, Verb, волноваться, neutral, fact, "ВОЛНЕНИЕ ВОДЫ"
волновать, Verb, волновать, negative, feeling, "ВОЛНОВАТЬ, ВЫЗЫВАТЬ ЧУВСТВО ВОЛНЕНИЯ"
волновать, Verb, волновать, neutral, fact, "ВОЛНОВАТЬ, ВЫЗВАТЬ ВОЛНЫ"
волокита, Noun, волокита, negative, opinion
волокитный, Adj, волокитный, negative, opinion
волокитчик, Noun, волокитчик, negative, opinion
волокитчица, Noun, волокитчица, negative, opinion
волшебник, Noun, волшебник, positive, opinion
волшебница, Noun, волшебница, positive, opinion
волшебность, Noun, волшебность, positive, opinion
волшебный, Adj, волшебный, positive, opinion
волшебство, Noun, волшебство, positive, opinion
волынить, Verb, волынить, negative, opinion
волынка, Noun, волынка, negative, opinion, "КАНИТЕЛЬ, КАНИТЕЛЬНОЕ ДЕЛО"
волынка, Noun, волынка, negative, opinion, "КОПАТЬСЯ, КАНИТЕЛИТЬСЯ"
волынка, Noun, волынка, neutral, fact, "ВОЛЫНКА (МУЗЫКАЛЬНЫЙ ИНСТРУМЕНТ)"
волынщик, Noun, волынщик, negative, opinion, "КАНИТЕЛЬЩИК, КОПУША"
волынщик, Noun, волынщик, neutral, fact, "ВОЛЫНЩИК (МУЗЫКАНТ)"
волынщица, Noun, волынщица, negative, opinion
вольготность, Noun, вольготность, positive, opinion
вольготный, Adj, вольготный, positive, opinion
вольность, Noun, вольность, negative, opinion, "ВОЛЬНЫЙ (НЕТОЧНЫЙ)"
вольность, Noun, вольность, positive, opinion, "НЕПРИНУЖДЕННЫЙ"
вольность, Noun, вольность, positive, opinion, "СВОБОДНЫЙ (НИЧЕМ НЕ СТЕСНЕННЫЙ)"
вольный, Adj, вольный, negative, opinion, "ВОЛЬНЫЙ (НЕТОЧНЫЙ)"
вольный, Adj, вольный, positive, opinion, "НЕПРИНУЖДЕННЫЙ"
вольный, Adj, вольный, positive, opinion, "СВОБОДНЫЙ (НИЧЕМ НЕ СТЕСНЕННЫЙ)"
волюнтаризм, Noun, волюнтаризм, negative, opinion
волюнтаристический, Adj, волюнтаристический, negative, opinion
волюнтаристский, Adj, волюнтаристский, negative, opinion
вонь, Noun, вонь, negative, opinion
вонючий, Adj, вонючий, negative, feeling
вонючка, Noun, вонючка, negative, opinion
вонять, Verb, вонять, negative, feeling
воображала, Noun, воображала, negative, opinion
